company_id,company_name,linkedin_url,website,company_type,country,hq_city,hq_region,headcount_bucket,headcount_min,headcount_max,founded_year,revenue_bucket,last_funding_type,last_funding_amount,founders,industries_or_category,domain,source,source_url,hq_regions,hq_full_address,revenue_min,revenue_max,primary_industry,description,facebook_url,twitter_url,instagram_url,last_funding_date,num_founders,cb_rank,growth_score_tier,operating_status,min_project_size,hourly_rate,rating,review_count,priority_score,notes
c0034,Momentum,https://www.linkedin.com/company/dealmomentum,https://www.momentum.io,B2B SaaS,US,San Francisco,California,51-100,51,100,2020.0,,Series A,"$13,000,000","Ashley Wilson , Moiz Virani , Santiago Suarez Ordoñez","Artificial Intelligence (AI) , CRM , Productivity Tools , SaaS , Sales Automation , Software",momentum.io,crunchbase,https://www.crunchbase.com/organization/momentum-f2e6,"San Francisco Bay Area , West Coast , Western US",,,,,"Momentum develops AI-powered software that helps sales teams capture customer interactions and automate updates across business systems. Its platform summarizes meetings, manages workflows, and synchronizes information with CRM and collaboration tools to reduce manual work.",,,,"Jul 23, 2024",3.0,"1,419",Low,Active,,,,,3,
c0035,P-1 AI,https://www.linkedin.com/company/p-1-ai,https://p-1.ai,B2B SaaS,US,Henderson,Nevada,11-50,11,50,2024.0,,Series A,"$50,000,000","Adam Nagel , Aleksa Gordić , Paul Eremenko , Sandeep Neema , Susmit Jha","Artificial Intelligence (AI) , Software , Web Development",p-1.ai,crunchbase,https://www.crunchbase.com/organization/p-1-ai,Western US,,,,,P-1 AI is a technology company focused on developing an artificial general engineering intelligence (AGEI) designed to help humanity design physical systems with far greater efficiency and complexity than currently possible.,,,,"Jul 29, 2026",5.0,"1,428",High,Active,,,,,3,
c0036,Arthur,https://www.linkedin.com/company/arthurai,https://www.arthur.ai,B2B SaaS,US,New York,New York,11-50,11,50,2018.0,,Venture - Series Unknown,"$2,668,819","Adam Wenchel , John Dickerson , Liz O’Sullivan , Priscilla Alexander","AI Infrastructure , Artificial Intelligence (AI) , Financial Services , Machine Learning , Software",arthur.ai,crunchbase,https://www.crunchbase.com/organization/arthur-ai,"Greater New York Area , East Coast , Northeastern US",,,,,"Arthur is a platform that monitors the productivity of machine learning models. Arthur partners with the leading companies in industries such as financial services, insurance, and healthcare to develop and deploy enterprise-grade AI systems. The company was founded in 2018 and based in New York City.",,,,"Aug 10, 2026",4.0,"1,437",High,Active,,,,,3,
c0037,FreeCast,http://www.linkedin.com/company/freecast-inc,https://corp.freecast.com/,B2B SaaS,US,Orlando,Florida,51-100,51,100,2011.0,,Post-IPO Equity,"$23,700,000",William Mobley,"Broadcasting , Digital Entertainment , Digital Media , Information and Communications Technology (ICT) , Internet , Media and Entertainment , SaaS , TV , Video on Demand , Video Streaming",freecast.com,crunchbase,https://www.crunchbase.com/organization/freecast,"East Coast , Southern US",,,,,"FreeCast, Inc. is a next-generation streaming technology company delivering a comprehensive Platform-as-a-Service ecosystem for modern television and digital video distribution. Its infrastructure supports telecom operators, ISPs, broadcasters, municipalities, utilities, brands, and device manufacturers with scalable, policy-compliant, and monetization-enabled media deployment.",http://www.facebook.com/FreeCastinc,,,"Jul 1, 2026",1.0,"1,451",Low,Active,,,,,3,
c0038,QuSecure,https://www.linkedin.com/company/qusecure,http://www.qusecure.com,B2B SaaS,US,San Mateo,California,51-100,51,100,2019.0,,Series A,"$28,000,000","Austin Bosarge , Dave Krauthamer , Garrison Buss , Konstantin Vilk , Rebecca Krauthamer , Skip Sanzeri","Cyber Security , Network Security , Security , Software",qusecure.com,crunchbase,https://www.crunchbase.com/organization/qusecure,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"For years, security leaders have been told that preparing for post-quantum cryptography (PQC) would take years, cost millions and require deep in-house expertise. QuSecure Inc., the market leader in quantum-safe security, is proving otherwise with the launch of QuProtect R3, the industry’s first and only fully integrated, production-ready PQC platform designed to make encryption modernization simple for everyone. With the platform’s Reconnaissance innovation, a complimentary module for qualified companies, QuProtect R3 delivers instant visibility into vulnerable encryption across modern, legacy and cloud systems — a capability competitors cannot match. Security teams that once spent months and millions compiling a cryptographic bill of materials (CBOM) can now discover their encryption landscape in days, prioritize the highest-risk systems and act without disrupting operations.",https://www.facebook.com/qusecure,,,"Feb 12, 2025",6.0,"1,456",Low,Active,,,,,3,
c0039,Ordway,https://www.linkedin.com/company/ordway,https://www.ordwaylabs.com,B2B SaaS,US,Washington,District of Columbia,51-100,51,100,2018.0,,Venture - Series Unknown,"$20,000,000",Sameer Gulati,"Billing , Computer , Finance , FinTech , Payments , SaaS , Software",ordwaylabs.com,crunchbase,https://www.crunchbase.com/organization/ordway-labs,"Washington DC Metro Area , Southern US",,,,,"Ordway is a billing and revenue automation platform that assists businesses in managing recurring subscriptions, contract details, pricing transactions, invoicing, payment collection, and revenue recognition. The platform is used by companies in various industries to reduce back-office inefficiencies, identify revenue trends, and streamline finance and operations tasks.",https://www.facebook.com/ordwaylabs,,,"Aug 5, 2026",1.0,"1,506",High,Active,,,,,3,
c0040,Takt,https://www.linkedin.com/company/takt-io,https://www.takt.io,B2B SaaS,US,Reston,Virginia,11-50,11,50,2021.0,,Series A,"$9,250,000","Alex Rhea , Glynn LoPresti , Noah MacMichael","Information Technology , Logistics , Software , Supply Chain Management , Warehousing",takt.io,crunchbase,https://www.crunchbase.com/organization/takt-a902,"Washington DC Metro Area , East Coast , Southern US",,,,,"Takt develops a warehouse intelligence and labor management platform that helps organizations monitor and improve warehouse operations. The platform unifies labor, warehouse management system (WMS), automation, and robotics data to provide real-time visibility into workforce performance and operational efficiency. Its capabilities include engineered labor standards, real-time performance monitoring, labor planning, indirect labor tracking, financial analytics, gamification, and AI-powered insights. Takt also provides data integration and analytics tools that allow warehouse teams to connect existing WMS, robotics, automation, and time-tracking systems without relying on separate business intelligence platforms. The company serves retailers, e-commerce companies, and third-party logistics providers with software designed to improve warehouse productivity, labor utilization, and operational decision-making.",https://www.facebook.com/taktinc,,,"Aug 17, 2026",3.0,"1,570",High,Active,,,,,3,
c0041,Hex Technologies,https://www.linkedin.com/company/hex-technologies,https://hex.tech,B2B SaaS,US,San Francisco,California,51-100,51,100,2019.0,,Series C,"$70,000,000","Barry McCardel , Caitlin Colgrove , Glen Takahashi","Analytics , Artificial Intelligence (AI) , Business Intelligence , Software",hex.tech,crunchbase,https://www.crunchbase.com/organization/hex-technologies-inc,"San Francisco Bay Area , West Coast , Western US",,,,Artificial Intelligence (AI),"Hex Technologies provides a collaborative data workspace that integrates SQL, Python, R, and no-code tools within a unified notebook interface. This platform enables users to conduct data analysis, build interactive applications, and share insights seamlessly. Features include real-time collaboration, AI-assisted code generation, and visualization tools designed to streamline workflows for both technical and non-technical team members. Hex offers integrations with modern data stacks such as Snowflake and dbt, facilitating smooth incorporation into existing infrastructures. The platform supports various deployment models, including multi-tenant and private cloud options, to meet diverse organizational needs. Hex serves a broad range of industries, providing tools that enhance data-driven decision-making processes.",https://www.facebook.com/hex.technologies,,,"May 28, 2025",3.0,"1,587",Low,Active,,,,,3,
c0042,Spin.AI,https://www.linkedin.com/company/spintechinc,https://spin.ai,B2B SaaS,US,Palo Alto,California,51-100,51,100,2016.0,,Venture - Series Unknown,,"Dmitry Dontov , Sergiy Balynsky","Artificial Intelligence (AI) , Cloud Security , Cyber Security , Enterprise Software , SaaS",spin.ai,crunchbase,https://www.crunchbase.com/organization/spintechnology,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"Spin Technology is a SaaS data protection company based in Palo Alto, California. It protects SaaS data against ransomware, human error, and insider threats. The company's solutions extend security for Google G Suite and Microsoft Office 365 environments and protect organizations against Data Leak & Data Loss in the cloud by monitoring, securing, and backing up sensitive SaaS data. Its Artificial Intelligence provides 24x7 monitoring and detection against harmful threats, and identifies business risks, while the automated runs books and deploys powerful countermeasures to ensure continuous operation, improve compliance, and reduce IT costs. SpinOne helps organizations gain full visibility over data security by providing an extra protection layer of new generation AI-based security and backup beyond the capabilities of what a typical cloud service provider can offer.",,,,"Mar 11, 2026",2.0,"1,595",Low,Active,,,,,3,
c0043,Truv,https://www.linkedin.com/company/truvhq,https://www.truv.com/,B2B SaaS,US,San Francisco,California,51-100,51,100,2020.0,,Series A,"$25,000,000","Ilya Chatsviorkin , Kirill Klokov","Data Integration , Developer APIs , FinTech , Information Technology , Software",truv.com,crunchbase,https://www.crunchbase.com/organization/citadel-verifications-simplified,"San Francisco Bay Area , West Coast , Western US",,,,,"With Truv, users can easily connect their payroll account and instantly share the information you need to run verifications—and we make it more affordable and faster than your manual verifications.",https://www.facebook.com/TruvHQ,,,"Mar 3, 2022",2.0,"1,626",Low,Active,,,,,3,
c0044,Zoe Financial,https://www.linkedin.com/company/zoe-financial-inc.,https://zoefinancial.com,B2B SaaS,US,New York,New York,51-100,51,100,2018.0,,Series B,"$29,600,000",Andres Garcia Amaya,"Financial Services , FinTech , Software , Wealth Management",zoefinancial.com,crunchbase,https://www.crunchbase.com/organization/zoe-financial,"Greater New York Area , East Coast , Northeastern US",,,,,​Zoe Financial is a wealth planning platform that connects clients with financial advisors based on personalized criteria. The platform matches individuals to advisors tailored to their specific requirements and budget. Zoe Financial aims to facilitate connections between clients and financial advisors who align with their financial goals and preferences.,https://www.facebook.com/zoefinofficial,,,"Apr 29, 2025",1.0,"1,809",Low,Active,,,,,3,
